5310000000,5310400000,5310800000,5311200000,5311600000,5312000000,5312400000,5312800000,5313200000,5313600000,5314000000,5314400000,5314800000,5315200000,5315600000,5316000000,5316400000,5316800000,5317200000,5317600000,5318000000,5318400000,5318800000,5319200000,5319600000,5320000000,5320400000,5320800000,5321200000,5321600000,5322000000,5322400000,5322800000,5323200000,5323600000,5324000000,5324400000,5324800000,5325200000,5325600000,5326000000,5326400000,5326800000,5327200000,5327600000,5328000000,5328400000,5328800000,5329200000,5329600000,5330000000
-90.607,-90.416,-90.854,-90.411,-90.526,-90.381,-91.098,-90.61,-91.04,-90.963,-90.779,-90.594,-90.764,-82.967,-90.431,-90.168,-90.396,-90.579,-90.743,-91.046,-90.594,-89.475,-91.413,-91.457,-91.302,-90.201,-91.397,-89.669,-89.131,-90.776,-91.003,-89.811,-89.292,-89.154,-88.532,-89.483,-89.116,-89.107,-89.29,-88.847,-87.742,-88.39,-88.52,-89.382,-90.089,-89.776,-89.324,-89.117,-89.272,-89.186,-89.412
-88.989,-89.257,-90.491,-90.829,-90.849,-90.28,-88.848,-90.606,-90.823,-90.781,-90.697,-90.86,-90.868,-89.725,-91.169,-90.559,-90.47,-91.081,-90.995,-90.458,-90.751,-89.167,-90.564,-90.191,-89.382,-90.467,-89.945,-89.649,-89.071,-92.034,-90.155,-90.512,-91.096,-90.341,-90.24,-89.902,-89.39,-89.674,-89.428,-88.893,-88.523,-88.896,-88.434,-89.35,-89.984,-89.627,-88.948,-91.105,-89.674,-90.459,-90.728
-90.667,-91.039,-90.778,-90.942,-90.486,-90.821,-91.077,-90.612,-90.608,-91.062,-90.661,-89.98,-90.359,-90.423,-90.283,-89.997,-90.048,-89.236,-86.939,-87.131,-87.026,-90.506,-90.48,-88.624,-88.542,-90.246,-89.045,-89.232,-88.779,-89.068,-90.24,-89.824,-89.933,-89.612,-90.17,-90.799,-90.118,-90.045,-89.548,-89.086,-88.542,-88.488,-88.487,-88.751,-89.489,-89.702,-89.772,-90.535,-88.682,-89.048,-89.604
-90.722,-90.821,-90.37,-90.832,-91.055,-90.861,-90.836,-90.895,-90.622,-89.968,-91.015,-90.609,-90.41,-90.235,-90.153,-90.5,-90.552,-90.516,-90.539,-90.725,-90.191,-90.856,-90.97,-91.97,-89.33,-89.107,-91.851,-90.167,-90.738,-89.848,-90.206,-90.02,-90.734,-90.787,-90.663,-91.044,-89.861,-87.854,-89.411,-88.939,-88.097,-88.551,-88.91,-88.408,-89.175,-86.954,-88.126,-88.182,-90.493,-89.282,-89.243
-90.663,-89.726,-90.671,-90.691,-90.619,-90.284,-90.957,-90.319,-90.815,-90.517,-90.102,-90.895,-90.559,-90.608,-90.437,-90.566,-90.582,-90.362,-90.43,-90.096,-90.877,-91.334,-91.333,-90.202,-90.39,-89.875,-91.5,-90.051,-89.471,-90.741,-90.9,-90.688,-90.78,-90.054,-90.969,-90.562,-90.525,-89.405,-89.983,-89.402,-88.564,-88.664,-88.569,-89.241,-89.609,-90.006,-88.395,-90.564,-89.682,-88.408,-90.494
-90.676,-90.781,-90.987,-90.203,-90.801,-90.628,-90.707,-91.297,-90.841,-90.965,-90.705,-90.772,-90.851,-90.78,-90.52,-90.943,-90.768,-90.617,-90.84,-89.689,-90.262,-91.643,-91.406,-91.068,-89.628,-92.181,-90.92,-90.905,-89.344,-91.647,-89.882,-90.025,-90.548,-90.472,-90.424,-90.648,-90.442,-90.237,-89.993,-89.209,-88.02,-88.209,-88.947,-89.122,-89.475,-89.433,-90.893,-89.523,-88.885,-88.846,-90.789
-90.962,-91.021,-91.093,-90.603,-90.494,-90.086,-90.882,-90.696,-90.982,-90.663,-90.327,-90.107,-88.641,-90.668,-90.923,-89.75,-86.732,-86.392,-86.824,-90.447,-90.33,-90.663,-91.032,-90.682,-90.242,-89.99,-90.172,-90.328,-88.868,-88.477,-89.283,-89.486,-88.324,-89.096,-89.248,-89.315,-88.913,-89.11,-88.913,-87.885,-87.357,-87.425,-87.13,-87.954,-88.623,-88.423,-89.368,-88.802,-87.709,-88.91,-89.792
-90.407,-90.725,-90.933,-90.721,-90.383,-90.463,-90.796,-90.685,-91.05,-91.114,-91.055,-90.392,-90.454,-90.869,-89.07,-90.799,-91.04,-90.405,-90.858,-90.615,-89.852,-90.014,-91.149,-91.617,-90.979,-89.979,-89.9,-91.977,-91.639,-91.899,-90.87,-90.971,-90.66,-90.865,-90.691,-90.645,-90.533,-90.328,-89.565,-87.987,-88.376,-88.683,-88.684,-89.537,-89.996,-90.096,-90.223,-89.855,-90.228,-90.482,-89.61
-90.704,-89.919,-89.041,-91.079,-90.818,-89.979,-89.822,-90.619,-90.824,-89.43,-90.31,-90.981,-90.388,-90.784,-90.882,-90.191,-89.306,-90.725,-90.625,-90.512,-89.272,-90.477,-90.475,-90.623,-90.361,-88.795,-89.356,-89.295,-90.176,-90.494,-90.624,-90.078,-90.291,-90.617,-89.222,-89.478,-90.687,-89.434,-88.076,-87.775,-88.358,-88.59,-88.943,-89.157,-88.988,-89.486,-88.789,-89.584,-88.169,-90.686,-89.224
-90.475,-90.936,-90.793,-90.957,-87.968,-90.128,-90.099,-90.888,-90.654,-90.516,-91.222,-90.837,-91.03,-90.996,-90.037,-89.117,-90.973,-90.407,-91.089,-90.7,-90.909,-90.979,-89.556,-89.249,-91.594,-89.909,-91.444,-91.145,-90.392,-89.146,-90.904,-90.548,-90.855,-90.349,-90.672,-91.011,-90.372,-90.387,-90.046,-89.412,-88.999,-89.088,-88.805,-89.48,-89.739,-89.906,-90.213,-91.027,-90.557,-90.152,-90.304
-90.261,-90.347,-91.315,-90.908,-91.077,-90.129,-90.611,-90.755,-91.11,-90.986,-91.189,-91.18,-90.791,-90.848,-91.196,-90.449,-90.37,-90.521,-90.771,-91.355,-91.016,-91.114,-91.162,-91.054,-90.63,-90.815,-91.587,-91.771,-91.684,-89.497,-91.189,-90.965,-91.141,-90.724,-90.05,-90.316,-90.299,-89.836,-90.007,-89.291,-88.683,-88.702,-88.483,-89.306,-90.095,-89.618,-89.993,-90.252,-91.136,-88.508,-88.893
-91.033,-90.573,-90.718,-90.391,-90.372,-90.596,-90.859,-90.729,-90.957,-90.268,-90.883,-91.13,-90.648,-91.158,-90.776,-90.988,-91.363,-90.986,-91.093,-91.345,-91.307,-90.551,-90.729,-91.196,-91.516,-90.664,-92.071,-91.107,-92.374,-91.126,-89.191,-89.558,-89.015,-91.166,-91.518,-90.934,-91.186,-89.906,-90.053,-89.292,-88.577,-88.919,-88.871,-89.169,-90.175,-90.291,-89.173,-90.318,-90.297,-89.951,-89.54
-90.854,-91.117,-90.604,-90.118,-88.261,-88.635,-88.936,-88.701,-88.923,-88.882,-89.825,-89.257,-89.927,-89.792,-88.888,-90.06,-89.569,-89.097,-88.723,-89.933,-90.444,-90.508,-90.272,-90.304,-89.675,-89.733,-88.747,-90.719,-90.76,-88.337,-90.43,-91.178,-91.084,-90.504,-91.008,-90.837,-89.907,-90.335,-89.999,-89.372,-89.228,-89.07,-88.877,-89.592,-90.247,-90.032,-89.772,-90.471,-90.667,-89.302,-90.463
-90.492,-90.975,-91.145,-91.049,-90.911,-91.041,-90.717,-89.217,-90.754,-91.096,-90.709,-91.022,-91.205,-90.542,-90.582,-90.743,-90.891,-90.692,-90.148,-90.724,-90.822,-90.147,-90.55,-92.101,-89.779,-92.168,-91.748,-90.851,-90.154,-90.262,-91.227,-90.805,-90.672,-91.448,-90.644,-90.519,-90.676,-90.382,-90.329,-89.503,-89.012,-89.016,-89.011,-89.401,-90.248,-89.766,-89.407,-88.812,-91.133,-90.981,-91.471
-91.365,-90.614,-90.793,-90.683,-91.01,-90.15,-90.108,-90.103,-90.45,-91.167,-91.051,-90.507,-90.867,-90.873,-90.598,-90.689,-90.533,-90.03,-90.732,-91.246,-90.688,-91.035,-90.227,-89.25,-91.601,-90.388,-91.77,-89.748,-90.061,-89.458,-91.202,-90.82,-90.986,-91.129,-90.65,-91.239,-90.423,-89.128,-88.978,-88.841,-89.299,-89.23,-89.078,-89.649,-90.261,-88.981,-89.348,-91.015,-88.813,-90.304,-90.318
-91.186,-91.101,-90.846,-91.177,-90.732,-90.776,-90.862,-90.814,-90.952,-90.644,-90.397,-90.457,-90.55,-90.701,-90.304,-89.488,-90.498,-90.565,-90.998,-91.1,-90.347,-90.819,-91.864,-91.974,-91.126,-91.803,-90.397,-89.123,-90,-89.62,-90.379,-90.425,-90.259,-91.036,-90.741,-90.633,-90.544,-89.986,-89.978,-89.653,-88.736,-88.732,-88.668,-89.406,-89.979,-89.672,-89.431,-90.585,-90.807,-89.07,-89.83
-90.937,-90.864,-90.557,-90.564,-90.142,-89.678,-83.009,-90.846,-90.705,-90.004,-90.809,-91.114,-68.797,-59.866,-59.32,-58.881,-60.097,-58.893,-59.248,-59.834,-59.876,-72.032,-73.137,-73.459,-71.755,-74.514,-73.091,-72.931,-71.915,-73.621,-53.182,-53.281,-54.531,-52.756,-53.499,-53.348,-53.233,-53.576,-54.324,-54.793,-52.763,-53.211,-52.854,-53.441,-54.108,-54.086,-56.772,-56.187,-58.418,-59.534,-65.865
-65.433,-60.699,-57.219,-55.339,-53.309,-52.532,-52.108,-51.651,-50.917,-52.874,-51.067,-55.306,-52.644,-51.76,-51.972,-51.69,-52.821,-51.7,-52.594,-52.065,-52.479,-52.597,-51.339,-52.893,-53.428,-53.215,-50.975,-51.363,-53.302,-51.261,-53.729,-52.182,-53.488,-51.253,-51.82,-51.396,-52.392,-52.636,-51.915,-52.202,-52.213,-51.174,-51.027,-52.364,-51.877,-53.809,-53.314,-55.487,-58.542,-62.242,-66.213
-65.502,-60.831,-57.112,-54.345,-52.558,-52.657,-52.052,-51.539,-51.641,-52.677,-51.692,-50.792,-51.389,-51.975,-51.727,-51.467,-51.32,-51.072,-51.587,-53.302,-52.568,-52.219,-52.74,-52.028,-52.236,-54.139,-52.633,-52.039,-53.093,-50.757,-51.904,-51.117,-51.727,-53.276,-51.197,-51.011,-51.345,-51.436,-53.373,-51.956,-52.642,-52.525,-50.768,-52.747,-52.318,-52,-53.306,-55.905,-59.116,-62.215,-69.11
-65.625,-61.442,-58.023,-55.123,-53.124,-52.101,-52.474,-51.747,-51.753,-51.124,-51.695,-53.34,-51.572,-52.4,-52.323,-51.681,-51.373,-51.679,-51.254,-53.379,-53.49,-52.177,-52.904,-52.282,-51.273,-51.025,-50.952,-52.998,-52.652,-52.555,-51.379,-51.944,-50.992,-51.091,-53.448,-51.444,-51.186,-51.147,-52.258,-52.638,-51.74,-50.479,-52.527,-51.752,-51.357,-52.926,-54.872,-54.779,-58.115,-62.281,-66.893
-64.695,-61.05,-57.946,-54.544,-52.978,-52.545,-51.207,-51.1,-51.195,-51.192,-50.743,-52.268,-51.585,-52.333,-52.15,-51.755,-51.003,-51.359,-55.658,-52.838,-52.681,-52.634,-53.436,-52.005,-53.327,-51.593,-52.049,-52.071,-53.087,-51.814,-51.171,-51.662,-53.408,-51.181,-51.36,-51.265,-52.366,-51.382,-51.234,-51.994,-53.481,-52.018,-51.039,-51.434,-53.137,-52.903,-54.814,-55.577,-58.382,-63.151,-67.241
-65.841,-61.358,-57.091,-54.917,-53.589,-53.348,-52.165,-51.405,-51.844,-51.987,-51.959,-52.038,-53.176,-51.622,-54.522,-51.494,-52.441,-51.558,-52.954,-53.925,-52.228,-52.655,-52.517,-53.624,-53.139,-52.963,-51.412,-53.413,-51.291,-51.965,-52.363,-50.926,-50.868,-51.963,-51.06,-50.952,-51.586,-52.32,-54.274,-53.66,-51.124,-52.105,-51.319,-52.107,-52.384,-53.673,-53.199,-57.125,-57.868,-62.682,-65.975
-67.763,-61.515,-58.682,-54.243,-53.031,-51.704,-51.75,-51.758,-51.548,-51.879,-51.585,-51.833,-52.943,-51.119,-53.732,-51.423,-52.007,-51.99,-52.752,-52.027,-52.881,-52.209,-52.164,-53.497,-52.707,-51.173,-52.41,-51.118,-51.626,-52.126,-51.669,-51.53,-53.829,-51.691,-52.52,-53.432,-51.283,-51.467,-51.901,-52.705,-51.687,-50.657,-53.765,-52.562,-51.408,-52.544,-54.127,-55.665,-58.11,-61.622,-65.982
-64.808,-61.251,-57.779,-56.4,-53.515,-52.303,-53.678,-53.989,-57.866,-51.412,-51.299,-52.207,-51.79,-51.371,-52.196,-51.555,-51.498,-51.593,-51.874,-52.731,-53.088,-52.188,-51.109,-53.341,-51.458,-52.311,-53.728,-53.144,-52.393,-51.981,-56.721,-56.659,-56.665,-56.641,-56.661,-56.68,-59.864,-56.663,-56.61,-56.741,-56.72,-56.606,-56.592,-59.628,-56.624,-56.74,-56.239,-55.926,-56.72,-56.782,-58.066
-66.006,-60.706,-57.247,-54.319,-52.363,-52.562,-52.319,-51.189,-50.857,-51.535,-52.894,-56.512,-52.004,-51.925,-53.848,-51.42,-51.551,-52.267,-51.844,-52.56,-53.644,-52.572,-52.819,-53.008,-51.06,-52.51,-51.154,-53.614,-52.601,-52.402,-51.851,-52.579,-51.401,-52.59,-51.556,-52.004,-51.906,-52.844,-51.463,-54.175,-51.521,-51.338,-52.014,-52.13,-51.69,-53.326,-52.98,-55.404,-58.276,-62.166,-67.386
-64.868,-60.295,-57.698,-54.818,-52.892,-53.732,-51.929,-52.434,-51.271,-52.345,-52.646,-52.009,-52.801,-53.333,-58.414,-51.871,-52.108,-51.355,-52.907,-51.643,-52.459,-54.059,-52.087,-53.749,-51.35,-51.426,-52.743,-52.244,-53.41,-53.515,-51.913,-51.559,-51.071,-51.763,-52.393,-51.743,-51.292,-51.771,-52.479,-52.147,-51.142,-53.37,-51.115,-51.548,-51.343,-53.419,-53.695,-56.335,-58.051,-62.394,-66.041
-65.689,-61.037,-57.701,-53.85,-53.196,-53.164,-52.273,-54.188,-51.769,-51.512,-52.346,-53.965,-53.502,-51.832,-51.324,-52.694,-53.011,-52.407,-53.96,-52.417,-51.984,-52.643,-52.343,-53.156,-53.241,-51.776,-52.827,-53.623,-52.663,-51.931,-53.156,-52.737,-51.199,-52.225,-51.119,-52.11,-51.924,-52.093,-51.91,-51.814,-51.456,-53.037,-50.833,-51.195,-54.134,-54.64,-54.344,-56.273,-58.702,-61.615,-69.162
-65.286,-61.079,-58.996,-54.608,-52.61,-52.822,-51.483,-51.924,-51.934,-53.519,-51.663,-51.657,-52.975,-53.258,-51.316,-51.379,-51.148,-52.123,-51.963,-51.969,-53.404,-55.59,-52.427,-53.216,-51.704,-52.092,-51.627,-51.929,-52.33,-52.467,-51.39,-51.985,-54.793,-51.056,-50.823,-51.886,-51.568,-52.714,-52.157,-51.401,-51.574,-51.387,-52.525,-50.459,-52.012,-53.162,-53.159,-55.557,-57.443,-61.891,-66.418
-65.907,-62.436,-56.917,-53.858,-53.294,-53.083,-51.96,-51.304,-53.512,-51.752,-51.887,-51.888,-51.201,-51.504,-51.501,-52.678,-52.085,-51.717,-51.727,-52.085,-54.406,-52.165,-52.187,-52.426,-53.057,-53.886,-52.222,-51.681,-52.578,-53.183,-51.958,-54.112,-52.67,-50.367,-52.76,-52.215,-51.907,-51.712,-51.686,-50.277,-50.456,-49.904,-52.468,-51.192,-51.505,-52.923,-53.331,-55.774,-57.546,-63.211,-67.026
-66.103,-62.278,-57.592,-55.03,-54.195,-51.717,-51.17,-51.861,-51.605,-52.924,-51.481,-51.727,-51.927,-51.714,-51.243,-51.684,-51.712,-52.229,-52.284,-52.111,-51.934,-51.879,-52.279,-53.061,-52.737,-53.454,-52.254,-54.642,-51.894,-53.673,-51.407,-51.638,-51.419,-52.235,-51.586,-51.394,-52.462,-53.376,-52.169,-51.896,-51.035,-51.302,-51.968,-51.426,-53.56,-53.19,-55.501,-56.665,-60.262,-61.737,-68.968
-65.521,-60.681,-58.317,-54.258,-52.892,-52.236,-52.58,-52.748,-51.397,-51.763,-53.113,-51.36,-51.708,-52.538,-52.387,-51.353,-55.414,-51.792,-53.783,-51.86,-52.381,-52.399,-52.892,-52.286,-52.178,-52.984,-51.948,-52.122,-52.6,-51.221,-51.625,-51.271,-51.416,-51.656,-53.834,-54.111,-52.097,-52.532,-51.232,-52.997,-51.488,-50.825,-52.247,-51.343,-52.005,-52.3,-53.483,-55.144,-58.364,-67.997,-66.197
-66.225,-62.411,-56.71,-53.962,-54.225,-52.8,-51.496,-52.551,-51.933,-51.579,-51.53,-51.842,-53.018,-51.208,-51.442,-51.128,-52.104,-51.475,-51.415,-52.537,-51.777,-51.471,-50.791,-51.264,-52.435,-50.609,-53.158,-53.03,-52.743,-52.613,-51.852,-52.296,-51.493,-52.293,-52.65,-52.059,-52.113,-52.864,-51.938,-52.576,-52.235,-51.351,-51.629,-52.643,-52.917,-52.622,-54.878,-54.913,-60.081,-61.743,-66.314
-65.387,-60.508,-56.887,-55.102,-52.804,-52.525,-51.266,-52.343,-50.991,-52.66,-51.771,-51.317,-51.612,-52.191,-52.473,-51.395,-51.71,-53.822,-59.339,-52.94,-51.753,-53.04,-52.583,-53.516,-53.325,-53.083,-52.675,-53.927,-53.873,-51.632,-51.195,-83.428,-82.497,-54.432,-53.67,-82.861,-82.303,-52.23,-55.028,-85.09,-82.337,-55.494,-81.953,-82.428,-82.286,-52.936,-71.962,-71.793,-71.504,-71.865,-70.79
-65.411,-78.455,-78.391,-78.28,-78.444,-54.534,-55.569,-52.371,-55.604,-54.911,-53.799,-51.634,-51.548,-51.318,-53.122,-55.322,-78.385,-78.24,-78.171,-54.687,-51.39,-60.851,-58.355,-78.272,-78.154,-63.449,-57.253,-59.139,-57.555,-58.568,-57.981,-57.893,-90.313,-90.87,-57.952,-57.849,-99.504,-89.725,-64.682,-57.853,-67.324,-89.048,-63.81,-57.807,-57.962,-66.722,-70.35,-72.56,-71.384,-70.502,-69.819
-64.904,-60.31,-58.025,-78.416,-78.482,-78.411,-78.443,-52.699,-50.895,-51.157,-54.232,-51.096,-50.811,-49.421,-52.036,-51.162,-53.468,-78.28,-78.152,-78.254,-60.612,-59.974,-60.584,-60.274,-59.78,-59.89,-60.629,-59.661,-59.546,-60.47,-57.882,-60.952,-90.575,-90.613,-95.335,-64.421,-57.84,-60.155,-61,-99.556,-98.486,-88.827,-64.444,-98.998,-99.78,-99.082,-98.837,-95.699,-88.204,-81.352,-81.096
-70.007,-78.325,-78.463,-78.534,-57.952,-51.509,-51.863,-51.434,-51.325,-50.834,-53.339,-52.096,-51.559,-51.585,-51.208,-52.451,-51.737,-51.546,-51.415,-52.44,-51.873,-50.635,-51.161,-50.972,-52.11,-50.909,-50.52,-50.294,-51.294,-52.784,-51.712,-53.587,-52.028,-51.203,-51.758,-52.195,-55.701,-52.141,-51.888,-52.019,-51.401,-51.43,-51.26,-51.267,-52.469,-52.699,-55.651,-55.12,-58.337,-61.825,-66.674
-65.074,-60.869,-59.218,-55.277,-53.383,-52.57,-53.325,-52.734,-51.911,-51.374,-53.555,-52.888,-51.37,-53.058,-52.598,-52.523,-52.095,-52.046,-52.897,-52.3,-52.821,-53.641,-51.499,-52.928,-52.817,-51.218,-52.229,-53.622,-53.175,-52.774,-52.426,-51.728,-52.075,-51.062,-52.098,-52.239,-52.478,-53.067,-52.843,-52.114,-51.898,-51.062,-51.484,-51.397,-52.42,-53.5,-54.285,-65.937,-58.19,-62.641,-66.316
-65.354,-62.021,-57.021,-54.47,-52.941,-52.657,-51.818,-51.574,-51.324,-51.814,-51.081,-51.222,-52.656,-52.612,-51.327,-51.519,-51.505,-53.037,-51.627,-53.668,-52.763,-52.875,-52.727,-52.516,-52.471,-51.281,-53.258,-51.683,-50.93,-52.11,-51.603,-51.737,-51.499,-51.582,-51.193,-51.757,-52.765,-52.66,-52.173,-52.796,-53.582,-51.007,-50.831,-51.387,-51.908,-53.945,-53.315,-55.602,-58.249,-63.085,-69.06
-65.871,-61.192,-56.776,-55.758,-52.653,-51.967,-52.563,-51.379,-51.993,-60.692,-51.074,-51.239,-51.178,-51.374,-54.343,-51.752,-52.205,-52.338,-51.679,-52.205,-52.433,-54.385,-52.922,-51.296,-52.029,-53.943,-52.94,-52.916,-51.693,-52.895,-51.944,-52.652,-51.447,-51.217,-51.672,-53.104,-51.494,-51.394,-51.988,-51.833,-51.601,-51.438,-52.578,-51.195,-51.806,-53.568,-55.551,-56.315,-58.304,-62.346,-66.475
-65.011,-61.312,-57.491,-54.59,-53.394,-51.823,-52.66,-51.371,-52.516,-51.286,-51.498,-52.952,-51.511,-51.617,-51.557,-50.964,-51.677,-52.099,-51.783,-52.186,-51.825,-52.498,-51.922,-52.59,-52.416,-53.471,-53.019,-54.418,-54.286,-51.883,-52.88,-51.837,-51.185,-51.966,-52.197,-52.078,-51.217,-51.751,-52.326,-52.934,-51.853,-51.292,-51.322,-52.426,-53.333,-52.279,-53.882,-57.167,-58.194,-62.053,-66.98
-64.688,-61.558,-59.109,-55.58,-54.074,-53.066,-54.481,-52.801,-51.087,-51.196,-51.42,-51.568,-51.32,-51.919,-51.661,-51.624,-51.413,-53.195,-52.06,-52.576,-54.93,-52.295,-58.204,-53.594,-54.144,-53.723,-52.529,-53.254,-51.946,-52.623,-52.328,-51.859,-51.611,-51.823,-52.997,-51.226,-51.699,-51.2,-52.525,-52.545,-52.67,-51.931,-51.132,-51.318,-52.216,-53.209,-53.34,-55.102,-59.815,-64.984,-65.776
-66.251,-61.092,-56.945,-55.43,-52.431,-52.043,-52.567,-51.281,-52.68,-51.159,-51.771,-54.66,-51.778,-52.605,-52.465,-54.026,-51.321,-51.968,-52.274,-54.566,-52.521,-53.609,-52.901,-53.411,-53.881,-52.823,-51.522,-53.789,-52.991,-53.43,-52.586,-52.779,-52.735,-52.393,-51.324,-52.234,-51.869,-52.545,-53.393,-52.279,-51.277,-51.674,-54.736,-55.017,-53.426,-55.055,-53.346,-55.219,-58.422,-62.64,-66.039
-66.204,-60.928,-57.215,-55.66,-53.186,-53.22,-51.54,-52,-52.171,-51.531,-52.581,-52.601,-52.138,-51.815,-51.141,-51.848,-52.13,-53.038,-53.135,-53.139,-52.745,-53.009,-53.121,-51.604,-53.438,-51.671,-51.429,-51.825,-51.322,-53.612,-52.989,-51.565,-51.477,-51.195,-51.483,-51.702,-51.165,-51.482,-52.824,-53.568,-51.51,-51.217,-52.269,-51.612,-51.954,-52.042,-54.957,-55.314,-58.357,-62.068,-66.98
-66.552,-60.604,-57.632,-54.137,-55.392,-52.872,-52.485,-52.597,-51.877,-52.555,-52.988,-56.224,-53.308,-52.423,-51.502,-53.575,-52.266,-52.934,-51.603,-51.834,-52.535,-52.881,-51.428,-52.214,-52.766,-53.377,-53.041,-51.414,-54.22,-52.409,-52.35,-51.729,-52.068,-52.279,-51.715,-52.365,-53.241,-52.609,-52.911,-51.401,-52.939,-52.449,-51.417,-53.031,-52.974,-52.68,-53.374,-58.271,-60.306,-62.804,-68.21
-65.654,-61.627,-58.144,-55.813,-52.948,-53.3,-52.061,-52.288,-51.381,-51.635,-51.629,-51.144,-51.33,-52.584,-51.754,-51.455,-51.971,-51.491,-51.844,-52.089,-52.52,-51.9,-51.743,-52.543,-52.607,-51.404,-51.82,-51.24,-53.104,-53.312,-53.209,-53.823,-52.837,-51.964,-51.747,-51.509,-51.284,-52.551,-51.653,-51.459,-51.259,-51.857,-50.974,-51.82,-52.594,-53.477,-54.506,-55.682,-58.174,-63.004,-66.409
-65.499,-60.958,-57.083,-54.262,-52.769,-52.667,-51.291,-51.216,-53.106,-51.032,-52.955,-52.098,-52.113,-51.324,-52.133,-52.175,-51.517,-52.582,-54.589,-52.331,-52.97,-53.42,-51.396,-52.511,-53.645,-50.864,-53.371,-52.749,-51.202,-51.002,-51.275,-51.593,-51.547,-51.256,-52.368,-52.488,-52.872,-51.633,-51.424,-53.331,-54.098,-51.429,-51.11,-51.637,-51.892,-52.509,-53.834,-55.97,-57.961,-62.178,-68.213
-65.784,-64.538,-57.284,-55.369,-52.844,-52.607,-52.271,-51.656,-50.865,-53.801,-51.62,-53.614,-53.068,-52.69,-54.277,-52.347,-52.993,-51.776,-53.194,-51.897,-53.432,-53.268,-52.719,-53.296,-53.5,-52.495,-51.83,-51.642,-51.272,-52.357,-53.234,-51.855,-51.531,-51.068,-52.177,-51.721,-52.508,-52.001,-52.404,-51.469,-51.721,-51.516,-52.344,-52.534,-52.15,-53.333,-53.718,-55.304,-58.206,-62.492,-66.22
-64.974,-61.067,-58.632,-54.349,-53.941,-51.763,-52.92,-51.322,-51.839,-52.541,-51.511,-54.695,-51.572,-52.229,-51.261,-53.193,-51.537,-52.017,-51.839,-52.334,-53.698,-52.459,-58.113,-51.574,-52.84,-50.967,-53.381,-52.932,-52.456,-52.658,-51.968,-51.43,-51.941,-52.351,-51.429,-51.239,-52.32,-51.205,-51.265,-51.712,-51.581,-50.819,-50.874,-52.121,-51.8,-52.554,-55.509,-56.188,-57.896,-61.95,-67.778
-65.212,-61.759,-57.554,-55.504,-52.641,-51.944,-52.124,-52.121,-51.298,-52.047,-52.415,-52.11,-51.152,-51.889,-51.924,-51.711,-51.415,-52.162,-52.152,-52.525,-52.093,-52.121,-53.157,-52.094,-51.987,-51.356,-51.812,-52.923,-51.78,-51.371,-51.29,-53.102,-51.555,-51.223,-51.64,-51.989,-51.194,-51.261,-52.506,-51.725,-52.171,-51.437,-53.7,-55.255,-52.425,-53.536,-53.641,-55.021,-58.345,-64.721,-67.79
-64.957,-62.613,-56.87,-55.923,-53.095,-54.53,-52.015,-52.169,-51.528,-52.125,-51.884,-51.244,-52.205,-51.647,-51.009,-51.987,-51.057,-51.449,-52.017,-53.91,-51.88,-53.232,-51.741,-51.225,-51.221,-51.109,-50.74,-53.231,-52.374,-51.783,-50.806,-52.024,-51.664,-51.035,-51.296,-50.307,-50.645,-51.722,-50.868,-50.524,-52.097,-50.553,-51.615,-50.726,-51.41,-51.439,-53.216,-55.822,-58.477,-62.184,-66.861
-65.006,-60.416,-57.357,-54.372,-52.805,-51.898,-53.172,-50.947,-50.912,-51.397,-52.808,-52.276,-53.259,-51.543,-52.601,-51.472,-51.286,-52.778,-53.529,-52.049,-52.114,-52.221,-51.579,-51.325,-52.846,-50.697,-51.514,-51.792,-52.099,-51.382,-51.359,-50.984,-51.156,-51.586,-50.815,-52.201,-51.079,-51.725,-51.625,-51.569,-51.322,-53.127,-51.04,-51.672,-51.683,-53.551,-53.121,-55.663,-57.376,-61.527,-72.715
-65.048,-60.376,-56.948,-54.356,-52.689,-53.513,-52.548,-52.57,-51.384,-52.413,-51.625,-53.49,-51.986,-52.487,-51.718,-51.616,-51.362,-53.099,-51.521,-52.132,-52.675,-52.746,-52.34,-52.773,-51.396,-50.991,-52.086,-53.381,-51.779,-52.415,-51.68,-52.878,-51.317,-51.386,-51.443,-51.334,-52.295,-51.9,-53.788,-52.218,-51.688,-52.459,-51.822,-51.687,-51.913,-54.474,-54.596,-54.649,-59.2,-62.028,-66.425
-64.824,-60.613,-57.145,-54.394,-53.908,-51.993,-52.582,-51.183,-51.235,-51.606,-51.925,-51.747,-52.376,-52.34,-50.998,-52.376,-51.635,-52.154,-51.442,-54.815,-57.502,-52.879,-51.747,-53.675,-51.563,-53.389,-52.296,-53.5,-52.152,-52.462,-51.316,-50.826,-51.469,-53.11,-51.966,-51.152,-51.936,-51.212,-51.127,-52.751,-51.284,-50.474,-51.199,-51.216,-53.817,-52.345,-53.631,-54.741,-58.465,-61.297,-67.335
